date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,conversion_rate,cost_per_1000_impressions,revenue_per_click,profit,profit_margin,ai_priority_score,ai_recommendation
2024-01-05,Google Ads,Search,EdTech,UK,41378,2023,0.0489,1.23,2488.29,73,34.09,9343.63,3.76,2024-01,0.03608502224419179,60.135579293344286,4.6186999505684625,6855.339999999999,0.7336912955671404,0.4852916666666667,Monitor / test
2024-10-26,TikTok Ads,Video,EdTech,India,100673,5718,0.0568,1.05,6003.9,196,30.63,41067.13,6.84,2024-10,0.03427771948233648,59.637638691605495,7.182079398391045,35063.229999999996,0.8538027858289585,0.5925138888888889,Monitor / test
2024-12-13,TikTok Ads,Shopping,Healthcare,Australia,191994,14898,0.0776,1.08,16089.84,936,17.19,60355.75,3.75,2024-12,0.06282722513089005,83.80386887090222,4.051265270506108,44265.91,0.7334166173065533,0.6938055555555556,Scale budget
2024-05-21,TikTok Ads,Display,EdTech,UK,152235,6104,0.0401,0.73,4455.92,252,17.68,48424.44,10.87,2024-05,0.04128440366972477,29.27001018162709,7.933230668414155,43968.520000000004,0.9079820024764355,0.6621944444444444,Scale budget
2024-12-07,Meta Ads,Video,Fintech,Australia,66929,1539,0.023,1.21,1862.19,38,49.01,9540.22,5.12,2024-12,0.024691358024691357,27.823365058494822,6.198973359324236,7678.029999999999,0.804806388112643,0.3469027777777778,Monitor / test
2024-05-09,Google Ads,Video,SaaS,Canada,188202,7189,0.0382,1.15,8267.35,376,21.99,88923.49,10.76,2024-05,0.05230212825149534,43.92806665178903,12.369382389762137,80656.14,0.907028502817422,0.6894722222222223,Scale budget
2024-01-25,Google Ads,Video,Fintech,USA,184316,4091,0.0222,1.04,4254.64,309,13.77,82363.46,19.36,2024-01,0.0755316548521144,23.083400247401205,20.132842825714985,78108.82,0.9483431123461787,0.7813055555555556,Scale budget
2024-09-10,Google Ads,Video,Healthcare,Canada,65545,3355,0.0512,1.77,5938.35,196,30.3,57936.29,9.76,2024-09,0.058420268256333834,90.5995880692654,17.268640834575262,51997.94,0.8975020664940748,0.7239166666666667,Scale budget
2024-06-04,Google Ads,Video,Healthcare,USA,33141,798,0.0241,3.29,2625.42,42,62.51,7236.65,2.76,2024-06,0.05263157894736842,79.21969765547207,9.068483709273183,4611.23,0.6372050603525111,0.3695555555555556,Monitor / test
2024-07-09,Meta Ads,Video,Healthcare,Germany,76229,1562,0.0205,1.01,1577.62,30,52.59,4290.5,2.72,2024-07,0.019206145966709345,20.695798187041675,2.746798975672215,2712.88,0.6322992658198345,0.22116666666666668,Reduce spend
2024-11-09,TikTok Ads,Search,SaaS,Australia,141614,10677,0.0754,0.35,3736.95,305,12.25,62355.52,16.69,2024-11,0.028566076613280884,26.388280819692966,5.840172333052355,58618.57,0.9400702616223873,0.7325833333333333,Scale budget
2024-07-14,Meta Ads,Shopping,Healthcare,UK,161193,4916,0.0305,1.37,6734.92,377,17.86,91408.9,13.57,2024-07,0.07668836452400325,41.78171508688343,18.594161920260373,84673.98,0.9263209599940487,0.7935555555555556,Scale budget
2024-02-17,Google Ads,Search,SaaS,Germany,142244,4935,0.0347,2.98,14706.3,127,115.8,34307.21,2.33,2024-02,0.025734549138804456,103.3878406119063,6.951815602836879,19600.91,0.5713350050907666,0.27131944444444445,Reduce spend
2024-03-27,Meta Ads,Search,Fintech,UAE,178063,1851,0.0104,0.45,832.95,64,13.01,7044.13,8.46,2024-03,0.03457590491626148,4.677838742467554,3.8055807671528905,6211.18,0.8817526082000191,0.5058333333333334,Monitor / test
2024-01-28,Google Ads,Video,Fintech,Australia,193978,5780,0.0298,1.73,9999.4,177,56.49,42071.17,4.21,2024-01,0.030622837370242215,51.54914474837353,7.278749134948097,32071.769999999997,0.7623217989896643,0.3698333333333333,Monitor / test
2024-02-18,Meta Ads,Display,SaaS,Canada,187051,6284,0.0336,2.01,12630.84,493,25.62,94906.46,7.51,2024-02,0.07845321451304901,67.52618269883615,15.10287396562699,82275.62000000001,0.8669127475621786,0.7319722222222221,Scale budget
2024-01-11,Meta Ads,Video,EdTech,UK,152977,5491,0.0359,1.35,7412.85,147,50.43,9232.39,1.25,2024-01,0.026771079949007466,48.45728442837813,1.6813676925878709,1819.539999999999,0.1970822289786284,0.25954166666666667,Reduce spend
2024-05-01,Google Ads,Display,E-commerce,UAE,129447,4310,0.0333,2.7,11637.0,211,55.15,16618.47,1.43,2024-05,0.048955916473317866,89.89779600917751,3.8557935034802786,4981.470000000001,0.299755031600382,0.34379166666666666,Monitor / test
2024-01-22,Google Ads,Shopping,Fintech,USA,28387,672,0.0237,3.32,2231.04,41,54.42,7232.57,3.24,2024-01,0.06101190476190476,78.59372247859936,10.762752976190475,5001.53,0.69152873736445,0.4283472222222222,Monitor / test
2024-04-27,Meta Ads,Shopping,Fintech,Australia,88986,1308,0.0147,0.75,981.0,80,12.26,21439.34,21.85,2024-04,0.06116207951070336,11.024206054885038,16.390932721712538,20458.34,0.9542429944205372,0.6988611111111112,Scale budget
2024-01-10,Google Ads,Video,SaaS,UK,170268,7917,0.0465,3.14,24859.38,98,253.67,22672.12,0.91,2024-01,0.01237842617152962,146.0014800197336,2.8637261588985727,-2187.260000000002,-0.09647355430369997,0.173125,Reduce spend
2024-01-20,Google Ads,Display,Healthcare,USA,122322,6152,0.0503,1.23,7566.96,155,48.82,10417.89,1.38,2024-01,0.025195058517555265,61.86098984647079,1.6934151495448633,2850.9299999999994,0.2736571417052781,0.3154166666666666,Reduce spend
2024-02-07,Meta Ads,Display,Healthcare,UK,69429,2430,0.035,1.59,3863.7,119,32.47,21584.01,5.59,2024-02,0.04897119341563786,55.64965648360195,8.882308641975309,17720.309999999998,0.8209924847143788,0.5497083333333334,Monitor / test
2024-06-07,Meta Ads,Display,SaaS,Canada,196675,4031,0.0205,1.97,7941.07,186,42.69,27686.79,3.49,2024-06,0.04614239642768544,40.376611160544044,6.86846688166708,19745.72,0.7131819904004763,0.3791944444444444,Monitor / test
2024-05-25,Google Ads,Video,E-commerce,Australia,104134,3603,0.0346,3.46,12466.38,234,53.28,14496.48,1.16,2024-05,0.0649458784346378,119.71479055831908,4.023447127393839,2030.1000000000004,0.14004089268567269,0.40744444444444444,Monitor / test
2024-12-24,Meta Ads,Display,EdTech,Canada,150544,2890,0.0192,1.7,4913.0,170,28.9,47769.42,9.72,2024-12,0.058823529411764705,32.634977149537676,16.52921107266436,42856.42,0.8971517761781491,0.596763888888889,Monitor / test
2024-10-28,TikTok Ads,Video,SaaS,Canada,75553,3331,0.0441,0.44,1465.64,203,7.22,33301.04,22.72,2024-10,0.06094265986190333,19.398832607573492,9.997310117081957,31835.4,0.9559881613306972,0.8329999999999999,Scale budget
2024-10-23,Meta Ads,Search,EdTech,India,149565,2437,0.0163,0.37,901.69,30,30.06,3133.33,3.47,2024-10,0.012310217480508822,6.028750041787852,1.2857324579400902,2231.64,0.7122262896024357,0.25025,Reduce spend
2024-04-15,Google Ads,Display,SaaS,India,12896,535,0.0415,0.98,524.3,20,26.21,2475.65,4.72,2024-04,0.037383177570093455,40.656017369727046,4.627383177570094,1951.3500000000001,0.7882172358774463,0.5218472222222222,Monitor / test
2024-05-22,TikTok Ads,Display,Fintech,Germany,70428,3310,0.047,1.17,3872.7,164,23.61,25462.93,6.57,2024-05,0.04954682779456193,54.988072925540976,7.6927280966767375,21590.23,0.8479083122013059,0.6435555555555555,Monitor / test
2024-06-09,TikTok Ads,Shopping,EdTech,USA,12345,456,0.037,0.62,282.72,21,13.46,5118.94,18.11,2024-06,0.046052631578947366,22.901579586877283,11.225745614035088,4836.219999999999,0.9447698156258912,0.7189722222222222,Scale budget
2024-11-25,Meta Ads,Display,SaaS,USA,18140,455,0.0251,1.15,523.25,29,18.04,1746.46,3.34,2024-11,0.06373626373626373,28.845093715545758,3.8383736263736266,1223.21,0.7003939397409618,0.5306388888888889,Monitor / test
2024-02-18,Google Ads,Video,Fintech,Australia,42823,1588,0.0371,2.97,4716.36,33,142.92,3266.45,0.69,2024-02,0.020780856423173802,110.13614179296172,2.0569584382871535,-1449.9099999999999,-0.4438794409833305,0.17043055555555556,Reduce spend
2024-01-26,TikTok Ads,Shopping,SaaS,Germany,34118,1470,0.0431,0.85,1249.5,55,22.72,3037.11,2.43,2024-01,0.03741496598639456,36.622897004513746,2.066061224489796,1787.6100000000001,0.5885891521874413,0.45006944444444447,Monitor / test
2024-01-08,Meta Ads,Video,EdTech,UK,127775,3871,0.0303,0.76,2941.96,159,18.5,28717.22,9.76,2024-01,0.04107465771118574,23.02453531598513,7.418553345388789,25775.260000000002,0.8975541504365674,0.6048749999999999,Monitor / test
2024-09-15,Google Ads,Shopping,Fintech,UAE,136354,3736,0.0274,1.16,4333.76,152,28.51,29811.83,6.88,2024-09,0.04068522483940043,31.783152676122445,7.979611884368309,25478.07,0.8546295212336847,0.5157499999999999,Monitor / test
2024-10-28,Google Ads,Shopping,E-commerce,Germany,115454,7227,0.0626,2.46,17778.42,154,115.44,5144.22,0.29,2024-10,0.0213089802130898,153.9870424584683,0.7118057285180573,-12634.199999999997,-2.4559991602225404,0.24161111111111114,Reduce spend
2024-06-02,Meta Ads,Search,EdTech,USA,37994,1379,0.0363,1.06,1461.74,58,25.2,7343.12,5.02,2024-06,0.04205946337926034,38.47291677633311,5.324960116026106,5881.38,0.8009374761681683,0.5328333333333333,Monitor / test
2024-10-12,Meta Ads,Video,EdTech,Germany,74615,2327,0.0312,1.1,2559.7,129,19.84,25496.94,9.96,2024-10,0.05543618392780404,34.30543456409569,10.957000429737858,22937.239999999998,0.8996075607504272,0.6650416666666666,Scale budget
2024-12-15,Google Ads,Search,EdTech,Canada,176790,4490,0.0254,1.49,6690.1,250,26.76,74442.63,11.13,2024-12,0.0556792873051225,37.84207251541377,16.579650334075726,67752.53,0.9101307946804136,0.6298333333333334,Monitor / test
2024-10-29,Google Ads,Shopping,Fintech,Germany,60077,1994,0.0332,3.11,6201.34,28,221.48,7635.29,1.23,2024-10,0.014042126379137413,103.22319689731512,3.8291323971915747,1433.9499999999998,0.18780557123567013,0.14891666666666667,Reduce spend
2024-03-31,Meta Ads,Display,Fintech,Canada,151295,2163,0.0143,1.58,3417.54,85,40.21,3173.67,0.93,2024-03,0.039297272306981046,22.588585214316403,1.4672538141470182,-243.8699999999999,-0.0768416375993723,0.21991666666666665,Reduce spend
2024-04-19,TikTok Ads,Display,E-commerce,Canada,20282,1740,0.0858,1.25,2175.0,94,23.14,14237.0,6.55,2024-04,0.054022988505747126,107.23794497584065,8.182183908045976,12062.0,0.8472290510641287,0.7217222222222223,Scale budget
2024-10-12,Google Ads,Search,Healthcare,Germany,185488,3950,0.0213,1.39,5490.5,289,19.0,75172.15,13.69,2024-10,0.07316455696202531,29.600297593375313,19.03092405063291,69681.65,0.9269609822254652,0.7293472222222221,Scale budget
2024-09-11,Meta Ads,Display,E-commerce,Australia,28567,999,0.035,1.69,1688.31,68,24.83,13037.25,7.72,2024-09,0.06806806806806807,59.10001050162775,13.0503003003003,11348.94,0.8705010642581833,0.6969861111111111,Scale budget
2024-11-19,Google Ads,Search,E-commerce,UAE,96170,5145,0.0535,2.12,10907.4,268,40.7,72622.99,6.66,2024-11,0.05208940719144801,113.41790579182697,14.115255587949466,61715.590000000004,0.8498078914128983,0.6369166666666666,Monitor / test
2024-02-07,Meta Ads,Shopping,Healthcare,Canada,101019,2515,0.0249,1.69,4250.35,72,59.03,11353.12,2.67,2024-02,0.028628230616302187,42.07475821380137,4.514163021868788,7102.77,0.6256227363050861,0.2720138888888889,Reduce spend
2024-03-01,TikTok Ads,Shopping,E-commerce,UK,91795,3800,0.0414,1.22,4636.0,157,29.53,24815.09,5.35,2024-03,0.04131578947368421,50.50384007843565,6.530286842105263,20179.09,0.8131781911731935,0.549611111111111,Monitor / test
2024-07-08,Meta Ads,Search,E-commerce,India,22543,333,0.0148,1.49,496.17,12,41.35,642.18,1.29,2024-07,0.036036036036036036,22.00993656567449,1.9284684684684683,146.00999999999993,0.2273661590208352,0.22451388888888885,Reduce spend
2024-02-28,Meta Ads,Shopping,Healthcare,Canada,119598,1064,0.0089,2.0,2128.0,64,33.25,17165.43,8.07,2024-02,0.06015037593984962,17.792939681265572,16.13292293233083,15037.43,0.8760299042901926,0.5471944444444444,Monitor / test
2024-08-27,Meta Ads,Search,EdTech,UAE,158504,4897,0.0309,0.43,2105.71,255,8.26,54921.72,26.08,2024-08,0.05207269756994078,13.284901327411296,11.215380845415561,52816.01,0.9616597950683263,0.7410555555555555,Scale budget
2024-03-22,Google Ads,Display,E-commerce,Australia,39542,1209,0.0306,1.85,2236.65,42,53.25,7992.11,3.57,2024-03,0.034739454094292806,56.563906732082344,6.61051282051282,5755.459999999999,0.7201427407780923,0.3685,Monitor / test
2024-07-19,Google Ads,Display,Fintech,India,110848,3181,0.0287,2.45,7793.45,186,41.9,32321.78,4.15,2024-07,0.0584721785602012,70.30753825057737,10.160886513674944,24528.329999999998,0.7588793067708524,0.49658333333333327,Monitor / test
2024-12-22,Meta Ads,Video,Healthcare,Australia,79964,1487,0.0186,1.07,1591.09,22,72.32,3882.65,2.44,2024-12,0.014794889038332213,19.89757891050973,2.611062542030935,2291.5600000000004,0.5902051433943313,0.16804166666666667,Reduce spend
2024-12-19,TikTok Ads,Display,EdTech,Germany,105127,7747,0.0737,0.88,6817.36,460,14.82,99299.9,14.57,2024-12,0.059377823673680136,64.84880192529036,12.817852071769716,92482.54,0.9313457516070006,0.845625,Scale budget
2024-01-07,Google Ads,Shopping,EdTech,UAE,73803,1505,0.0204,2.12,3190.6,98,32.56,18709.86,5.86,2024-01,0.06511627906976744,43.23130496050296,12.431800664451828,15519.26,0.8294695951760195,0.557875,Monitor / test
2024-06-24,Google Ads,Shopping,Healthcare,UK,96575,4925,0.051,2.4,11820.0,181,65.3,7335.74,0.62,2024-06,0.036751269035532996,122.39192337561481,1.4894903553299492,-4484.26,-0.6112893859378877,0.30438888888888893,Reduce spend
2024-02-20,Google Ads,Shopping,Fintech,UK,162489,4500,0.0277,3.03,13635.0,184,74.1,54944.54,4.03,2024-02,0.04088888888888889,83.91337259752967,12.209897777777778,41309.54,0.751840674250799,0.3807361111111111,Monitor / test
2024-05-05,Meta Ads,Search,Healthcare,Canada,76155,3548,0.0466,1.25,4435.0,243,18.25,30659.34,6.91,2024-05,0.06848928974069898,58.23649136629243,8.64130214205186,26224.34,0.8553458750253593,0.7477222222222223,Scale budget
2024-12-06,TikTok Ads,Search,Fintech,UK,180021,13105,0.0728,1.61,21099.05,880,23.98,75656.62,3.59,2024-12,0.06714994276993513,117.203270729526,5.77311102632583,54557.56999999999,0.7211209012509414,0.6841666666666667,Scale budget
2024-04-13,TikTok Ads,Video,EdTech,UK,79965,3070,0.0384,1.02,3131.4,237,13.21,65306.0,20.86,2024-04,0.0771986970684039,39.159632339148374,21.27231270358306,62174.6,0.9520503475944018,0.86925,Scale budget
2024-05-28,Meta Ads,Search,EdTech,India,49789,622,0.0125,2.08,1293.76,48,26.95,7704.96,5.96,2024-05,0.07717041800643087,25.984856092711244,12.387395498392284,6411.2,0.8320873826729794,0.6085555555555554,Monitor / test
2024-04-11,TikTok Ads,Video,SaaS,Germany,195026,9653,0.0495,1.83,17664.99,371,47.61,94022.57,5.32,2024-04,0.03843364757070341,90.57761529232,9.74024344763286,76357.58,0.8121196857307772,0.5226527777777779,Monitor / test
2024-02-17,TikTok Ads,Shopping,Healthcare,Canada,130438,7721,0.0592,1.6,12353.6,353,35.0,70310.53,5.69,2024-02,0.04571946639036394,94.70859718793604,9.10640202046367,57956.93,0.8242994328161087,0.6096527777777778,Monitor / test
2024-12-14,TikTok Ads,Shopping,SaaS,India,141917,4796,0.0338,0.66,3165.36,369,8.58,11953.05,3.78,2024-12,0.07693911592994161,22.304304628761884,2.4922956630525435,8787.689999999999,0.7351839070362793,0.6796249999999999,Scale budget
2024-11-22,TikTok Ads,Shopping,SaaS,USA,146958,7494,0.051,1.68,12589.92,538,23.4,117826.98,9.36,2024-11,0.0717907659460902,85.67019148328093,15.722842273819055,105237.06,0.8931490903017288,0.7995416666666667,Scale budget
2024-09-16,Google Ads,Video,E-commerce,UK,13605,300,0.0221,2.08,624.0,21,29.71,4495.51,7.2,2024-09,0.07,45.86549062844542,14.985033333333334,3871.51,0.8611948366258778,0.6195694444444444,Monitor / test
2024-05-23,Google Ads,Display,SaaS,Germany,116041,6428,0.0554,1.75,11249.0,74,152.01,13873.48,1.23,2024-05,0.011512134411947728,96.93987469945968,2.158288736776602,2624.4799999999996,0.18917243546680426,0.21744444444444447,Reduce spend
2024-09-25,TikTok Ads,Search,E-commerce,India,170396,10138,0.0595,1.08,10949.04,494,22.16,99795.18,9.11,2024-09,0.048727559676464784,64.2564379445527,9.843675281120536,88846.13999999998,0.8902848814942765,0.7190833333333334,Scale budget
2024-02-22,Meta Ads,Display,EdTech,India,19743,619,0.0314,1.25,773.75,41,18.87,9219.46,11.92,2024-02,0.06623586429725363,39.191105708352325,14.89411954765751,8445.71,0.9160742603145954,0.7391527777777777,Scale budget
2024-08-28,Google Ads,Search,E-commerce,Australia,94081,5588,0.0594,2.69,15031.72,88,170.81,24757.88,1.65,2024-08,0.015748031496062992,159.7742370935683,4.430544022906227,9726.160000000002,0.39285108418006714,0.2674166666666667,Reduce spend
2024-06-10,TikTok Ads,Video,Fintech,USA,141643,8526,0.0602,0.46,3921.96,379,10.35,51038.1,13.01,2024-06,0.044452263664086326,27.689049229400677,5.986171710063336,47116.14,0.9231562303455654,0.7692777777777777,Scale budget
2024-01-23,Meta Ads,Shopping,SaaS,Australia,90716,3002,0.0331,1.47,4412.94,194,22.75,39560.54,8.96,2024-01,0.06462358427714857,48.64566338903831,13.178061292471686,35147.6,0.8884509665439349,0.6988055555555556,Scale budget
2024-12-20,Google Ads,Search,EdTech,USA,72055,1678,0.0233,3.17,5319.26,41,129.74,8506.9,1.6,2024-12,0.02443384982121573,73.82221913815836,5.0696662693682955,3187.6399999999994,0.37471229237442544,0.1703194444444444,Reduce spend
2024-04-18,Meta Ads,Shopping,E-commerce,Germany,112692,2096,0.0186,2.27,4757.92,89,53.46,16587.58,3.49,2024-04,0.042461832061068704,42.22056578994073,7.913921755725192,11829.660000000002,0.7131637044101672,0.3410277777777777,Monitor / test
2024-11-08,Google Ads,Video,Fintech,UAE,31672,877,0.0277,0.72,631.44,16,39.47,2266.94,3.59,2024-11,0.018244013683010263,19.936852740591057,2.5848802736602052,1635.5,0.7214571184063098,0.30598611111111107,Reduce spend
2024-06-30,Meta Ads,Video,E-commerce,Germany,59131,1425,0.0241,1.04,1482.0,66,22.45,19372.57,13.07,2024-06,0.04631578947368421,25.062995721364427,13.59478596491228,17890.57,0.9235000828491006,0.6111944444444445,Monitor / test
2024-06-23,Google Ads,Search,SaaS,Canada,119397,3868,0.0324,1.8,6962.4,193,36.07,35393.3,5.08,2024-06,0.049896587383660804,58.31302294027488,9.150284384694933,28430.9,0.8032848024908669,0.5195694444444444,Monitor / test
2024-11-02,Meta Ads,Search,EdTech,Australia,157008,5024,0.032,0.72,3617.28,379,9.54,73104.85,20.21,2024-11,0.07543789808917198,23.038826047080406,14.551124601910828,69487.57,0.9505192883919467,0.8409166666666668,Scale budget
2024-01-04,Meta Ads,Shopping,EdTech,UK,117217,2133,0.0182,1.29,2751.57,129,21.33,25455.36,9.25,2024-01,0.06047819971870605,23.47415477277187,11.934064697609001,22703.79,0.8919060661487404,0.6193611111111111,Monitor / test
2024-10-27,TikTok Ads,Search,SaaS,Canada,111956,5911,0.0528,1.57,9280.27,253,36.68,68395.54,7.37,2024-10,0.042801556420233464,82.89211833220195,11.570891558111994,59115.26999999999,0.8643146906947441,0.6115138888888889,Monitor / test
2024-01-05,Meta Ads,Display,SaaS,USA,10939,113,0.0104,1.18,133.34,6,22.22,1684.43,12.63,2024-01,0.05309734513274336,12.189414023219674,14.906460176991152,1551.0900000000001,0.9208396905778217,0.5992777777777778,Monitor / test
2024-08-10,TikTok Ads,Display,SaaS,India,72293,4532,0.0627,1.81,8202.92,169,48.54,35145.36,4.28,2024-08,0.03729037952338923,113.46769396760406,7.754933804060018,26942.440000000002,0.7666001998556852,0.5175000000000001,Monitor / test
2024-02-17,Google Ads,Shopping,Fintech,Germany,78402,4531,0.0578,2.75,12460.25,105,118.67,25620.07,2.06,2024-02,0.023173692341646436,158.92770592586925,5.654396380489958,13159.82,0.5136527730017911,0.31877777777777777,Reduce spend
2024-10-25,TikTok Ads,Display,E-commerce,Canada,160892,9122,0.0567,0.64,5838.08,590,9.9,170654.73,29.23,2024-10,0.06467879850909888,36.2857071824578,18.708038807279106,164816.65000000002,0.9657901073119978,0.8844444444444444,Scale budget
2024-03-14,TikTok Ads,Search,EdTech,USA,154092,8860,0.0575,1.17,10366.2,246,42.14,23706.53,2.29,2024-03,0.02776523702031603,67.27279806868624,2.675680586907449,13340.329999999998,0.5627280753446413,0.39745833333333336,Monitor / test
